date,areaType,areaCode,areaName,newCasesBySpecimenDate
"2020-02-18",region,E12000008,South East,0
"2020-02-17",region,E12000008,South East,0
"2020-02-16",region,E12000008,South East,0
"2020-02-15",region,E12000008,South East,0
"2020-02-14",region,E12000008,South East,0
"2020-09-08",region,E12000005,West Midlands,430
"2020-02-13",region,E12000008,South East,0
"2020-02-12",region,E12000008,South East,0
"2020-09-07",region,E12000005,West Midlands,487
"2020-09-06",region,E12000005,West Midlands,320
"2020-02-11",region,E12000008,South East,0
"2020-09-05",region,E12000005,West Midlands,307
"2020-07-28",region,E12000009,South West,34
"2020-09-04",region,E12000005,West Midlands,435
"2020-07-27",region,E12000009,South West,39
"2020-07-26",region,E12000009,South West,20
"2020-02-10",region,E12000008,South East,0
"2020-02-09",region,E12000008,South East,1
"2020-07-25",region,E12000009,South West,16
"2020-07-24",region,E12000009,South West,34
"2020-07-23",region,E12000009,South West,39
"2020-02-08",region,E12000008,South East,4
"2020-07-22",region,E12000009,South West,30
"2020-02-07",region,E12000008,South East,0
"2020-07-21",region,E12000009,South West,35
"2020-07-20",region,E12000009,South West,22
"2020-07-19",region,E12000009,South West,9
"2020-09-03",region,E12000005,West Midlands,364
"2020-07-18",region,E12000009,South West,12
"2020-09-02",region,E12000005,West Midlands,346
"2020-07-17",region,E12000009,South West,20
"2020-02-06",region,E12000008,South East,0
"2020-12-28",region,E12000004,East Midlands,84
"2020-12-27",region,E12000004,East Midlands,2050
"2020-12-26",region,E12000004,East Midlands,1799
"2020-12-25",region,E12000004,East Midlands,660
"2020-12-24",region,E12000004,East Midlands,1290
"2020-12-23",region,E12000004,East Midlands,1951
"2020-09-01",region,E12000005,West Midlands,256
"2020-08-31",region,E12000005,West Midlands,127
"2020-08-30",region,E12000005,West Midlands,94
"2020-08-29",region,E12000005,West Midlands,111
"2020-08-28",region,E12000005,West Midlands,154
"2020-08-27",region,E12000005,West Midlands,143
"2020-08-26",region,E12000005,West Midlands,125
"2020-08-25",region,E12000005,West Midlands,142
"2020-08-24",region,E12000005,West Midlands,137
"2020-02-05",region,E12000008,South East,1
"2020-08-23",region,E12000005,West Midlands,82
"2020-08-22",region,E12000005,West Midlands,76
"2020-08-21",region,E12000005,West Midlands,104
"2020-08-20",region,E12000005,West Midlands,163
"2020-08-19",region,E12000005,West Midlands,118
"2020-08-18",region,E12000005,West Midlands,110
"2020-08-17",region,E12000005,West Midlands,138
"2020-08-16",region,E12000005,West Midlands,73
"2020-12-22",region,E12000004,East Midlands,2061
"2020-08-15",region,E12000005,West Midlands,96
"2020-08-14",region,E12000005,West Midlands,171
"2020-08-13",region,E12000005,West Midlands,117
"2020-08-12",region,E12000005,West Midlands,133
"2020-08-11",region,E12000005,West Midlands,164
"2020-08-10",region,E12000005,West Midlands,158
"2020-08-09",region,E12000005,West Midlands,77
"2020-08-08",region,E12000005,West Midlands,74
"2020-12-21",region,E12000004,East Midlands,2357
"2020-12-20",region,E12000004,East Midlands,1690
"2020-12-19",region,E12000004,East Midlands,1333
"2020-12-18",region,E12000004,East Midlands,1704
"2020-12-17",region,E12000004,East Midlands,1670
"2020-12-16",region,E12000004,East Midlands,1683
"2020-12-15",region,E12000004,East Midlands,1720
"2020-12-14",region,E12000004,East Midlands,2039
"2020-07-16",region,E12000009,South West,27
"2020-12-13",region,E12000004,East Midlands,1043
"2020-12-12",region,E12000004,East Midlands,1030
"2020-12-11",region,E12000004,East Midlands,1432
"2020-12-10",region,E12000004,East Midlands,1429
"2020-12-09",region,E12000004,East Midlands,1411
"2020-12-08",region,E12000004,East Midlands,1405
"2020-12-07",region,E12000004,East Midlands,1566
"2020-12-06",region,E12000004,East Midlands,955
"2020-08-07",region,E12000005,West Midlands,106
"2020-12-05",region,E12000004,East Midlands,855
"2020-12-04",region,E12000004,East Midlands,1096
"2020-07-15",region,E12000009,South West,17
"2020-08-06",region,E12000005,West Midlands,113
"2020-08-05",region,E12000005,West Midlands,95
"2020-07-14",region,E12000009,South West,19
"2020-07-13",region,E12000009,South West,17
"2020-07-12",region,E12000009,South West,6
"2020-07-11",region,E12000009,South West,6
"2020-07-10",region,E12000009,South West,13
"2020-08-04",region,E12000005,West Midlands,98
"2020-12-03",region,E12000004,East Midlands,1240
"2020-08-03",region,E12000005,West Midlands,89
"2020-07-09",region,E12000009,South West,17
"2020-07-08",region,E12000009,South West,15
"2020-07-07",region,E12000009,South West,16
"2020-07-06",region,E12000009,South West,23
"2020-07-05",region,E12000009,South West,17
"2020-07-04",region,E12000009,South West,9
"2020-12-02",region,E12000004,East Midlands,1257
"2020-07-03",region,E12000009,South West,8
"2020-07-02",region,E12000009,South West,11
"2020-12-01",region,E12000004,East Midlands,1269
"2020-11-30",region,E12000004,East Midlands,1443
"2020-11-29",region,E12000004,East Midlands,795
"2020-11-28",region,E12000004,East Midlands,873
"2020-11-27",region,E12000004,East Midlands,1122
"2020-11-26",region,E12000004,East Midlands,1167
"2020-11-25",region,E12000004,East Midlands,1343
"2020-11-24",region,E12000004,East Midlands,1459
"2020-11-23",region,E12000004,East Midlands,1629
"2020-11-22",region,E12000004,East Midlands,1010
"2020-11-21",region,E12000004,East Midlands,1095
"2020-11-20",region,E12000004,East Midlands,1471
"2020-11-19",region,E12000004,East Midlands,1496
"2020-11-18",region,E12000004,East Midlands,1832
"2020-11-17",region,E12000004,East Midlands,2109
"2020-11-16",region,E12000004,East Midlands,2579
"2020-11-15",region,E12000004,East Midlands,1410
"2020-11-14",region,E12000004,East Midlands,1709
"2020-08-02",region,E12000005,West Midlands,42
"2020-07-01",region,E12000009,South West,24
"2020-08-01",region,E12000005,West Midlands,54
"2020-07-31",region,E12000005,West Midlands,82
"2020-06-30",region,E12000009,South West,18
"2020-06-29",region,E12000009,South West,16
"2020-07-30",region,E12000005,West Midlands,80
"2020-06-28",region,E12000009,South West,11
"2020-07-29",region,E12000005,West Midlands,90
"2020-07-28",region,E12000005,West Midlands,89
"2020-06-27",region,E12000009,South West,8
"2020-06-26",region,E12000009,South West,12
"2020-07-27",region,E12000005,West Midlands,77
"2020-06-25",region,E12000009,South West,9
"2020-07-26",region,E12000005,West Midlands,65
"2020-07-25",region,E12000005,West Midlands,67
"2020-06-24",region,E12000009,South West,17
"2020-06-23",region,E12000009,South West,15
"2020-06-22",region,E12000009,South West,19
"2020-06-21",region,E12000009,South West,8
"2020-06-20",region,E12000009,South West,8
"2020-06-19",region,E12000009,South West,24
"2020-06-18",region,E12000009,South West,13
"2020-06-17",region,E12000009,South West,16
"2020-06-16",region,E12000009,South West,15
"2020-07-24",region,E12000005,West Midlands,79
"2020-07-23",region,E12000005,West Midlands,89
"2020-07-22",region,E12000005,West Midlands,77
"2020-07-21",region,E12000005,West Midlands,80
"2020-07-20",region,E12000005,West Midlands,81
"2020-07-19",region,E12000005,West Midlands,40
"2020-11-13",region,E12000004,East Midlands,2147
"2020-11-12",region,E12000004,East Midlands,2168
"2020-11-11",region,E12000004,East Midlands,2650
"2020-11-10",region,E12000004,East Midlands,2659
"2020-11-09",region,E12000004,East Midlands,2993
"2020-11-08",region,E12000004,East Midlands,2016
"2020-11-07",region,E12000004,East Midlands,1751
"2020-06-15",region,E12000009,South West,20
"2020-06-14",region,E12000009,South West,9
"2020-06-13",region,E12000009,South West,13
"2020-11-06",region,E12000004,East Midlands,2293
"2020-07-18",region,E12000005,West Midlands,51
"2020-07-17",region,E12000005,West Midlands,68
"2020-07-16",region,E12000005,West Midlands,65
"2020-11-05",region,E12000004,East Midlands,2197
"2020-07-15",region,E12000005,West Midlands,108
"2020-07-14",region,E12000005,West Midlands,72
"2020-07-13",region,E12000005,West Midlands,78
"2020-07-12",region,E12000005,West Midlands,38
"2020-11-04",region,E12000004,East Midlands,2146
"2020-11-03",region,E12000004,East Midlands,2360
"2020-07-11",region,E12000005,West Midlands,40
"2020-07-10",region,E12000005,West Midlands,43
"2020-07-09",region,E12000005,West Midlands,123
"2020-07-08",region,E12000005,West Midlands,65
"2020-07-07",region,E12000005,West Midlands,60
"2020-07-06",region,E12000005,West Midlands,53
"2020-07-05",region,E12000005,West Midlands,36
"2020-07-04",region,E12000005,West Midlands,23
"2020-07-03",region,E12000005,West Midlands,41
"2020-11-02",region,E12000004,East Midlands,3245
"2020-11-01",region,E12000004,East Midlands,1230
"2020-10-31",region,E12000004,East Midlands,1502
"2020-10-30",region,E12000004,East Midlands,2062
"2020-10-29",region,E12000004,East Midlands,2102
"2020-06-12",region,E12000009,South West,19
"2020-06-11",region,E12000009,South West,25
"2020-06-10",region,E12000009,South West,31
"2020-10-28",region,E12000004,East Midlands,2143
"2020-10-27",region,E12000004,East Midlands,2049
"2020-06-09",region,E12000009,South West,25
"2020-07-02",region,E12000005,West Midlands,54
"2020-07-01",region,E12000005,West Midlands,50
"2020-06-08",region,E12000009,South West,23
"2020-06-30",region,E12000005,West Midlands,51
"2020-06-29",region,E12000005,West Midlands,56
"2020-10-26",region,E12000004,East Midlands,2352
"2020-10-25",region,E12000004,East Midlands,1476
"2020-10-24",region,E12000004,East Midlands,1461
"2020-10-23",region,E12000004,East Midlands,1841
"2020-06-28",region,E12000005,West Midlands,26
"2020-06-27",region,E12000005,West Midlands,44
"2020-06-26",region,E12000005,West Midlands,69
"2020-10-22",region,E12000004,East Midlands,2124
"2020-06-25",region,E12000005,West Midlands,56
"2020-06-24",region,E12000005,West Midlands,54
"2020-06-23",region,E12000005,West Midlands,52
"2020-06-22",region,E12000005,West Midlands,67
"2020-10-21",region,E12000004,East Midlands,2119
"2020-06-21",region,E12000005,West Midlands,37
"2020-06-07",region,E12000009,South West,18
"2020-10-20",region,E12000004,East Midlands,2125
"2020-06-20",region,E12000005,West Midlands,48
"2020-10-19",region,E12000004,East Midlands,2381
"2020-10-18",region,E12000004,East Midlands,1083
"2020-06-19",region,E12000005,West Midlands,52
"2020-06-18",region,E12000005,West Midlands,83
"2020-06-17",region,E12000005,West Midlands,80
"2020-06-16",region,E12000005,West Midlands,106
"2020-06-15",region,E12000005,West Midlands,103
"2020-06-14",region,E12000005,West Midlands,75
"2020-10-17",region,E12000004,East Midlands,1208
"2020-06-13",region,E12000005,West Midlands,86
"2020-06-12",region,E12000005,West Midlands,79
"2020-06-11",region,E12000005,West Midlands,92
"2020-06-10",region,E12000005,West Midlands,92
"2020-06-09",region,E12000005,West Midlands,101
"2020-06-08",region,E12000005,West Midlands,119
"2020-06-07",region,E12000005,West Midlands,64
"2020-06-06",region,E12000005,West Midlands,77
"2020-06-06",region,E12000009,South West,24
"2020-06-05",region,E12000005,West Midlands,102
"2020-06-04",region,E12000005,West Midlands,136
"2020-06-03",region,E12000005,West Midlands,124
"2020-06-02",region,E12000005,West Midlands,125
"2020-06-01",region,E12000005,West Midlands,125
"2020-05-31",region,E12000005,West Midlands,78
"2020-10-16",region,E12000004,East Midlands,1292
"2020-10-15",region,E12000004,East Midlands,1430
"2020-10-14",region,E12000004,East Midlands,1796
"2020-10-13",region,E12000004,East Midlands,1576
"2020-06-05",region,E12000009,South West,51
"2020-10-12",region,E12000004,East Midlands,1767
"2020-06-04",region,E12000009,South West,65
"2020-06-03",region,E12000009,South West,68
"2020-06-02",region,E12000009,South West,52
"2020-06-01",region,E12000009,South West,52
"2020-05-31",region,E12000009,South West,62
"2020-05-30",region,E12000009,South West,51
"2020-10-11",region,E12000004,East Midlands,1106
"2020-05-29",region,E12000009,South West,75
"2020-05-28",region,E12000009,South West,116
"2020-10-10",region,E12000004,East Midlands,1126
"2020-05-27",region,E12000009,South West,104
"2020-05-26",region,E12000009,South West,81
"2020-05-25",region,E12000009,South West,61
"2020-05-30",region,E12000005,West Midlands,115
"2020-05-29",region,E12000005,West Midlands,155
"2020-05-28",region,E12000005,West Midlands,155
"2020-05-27",region,E12000005,West Midlands,194
"2020-05-24",region,E12000009,South West,59
"2020-05-26",region,E12000005,West Midlands,152
"2020-05-23",region,E12000009,South West,41
"2020-05-25",region,E12000005,West Midlands,138
"2020-05-24",region,E12000005,West Midlands,135
"2020-05-23",region,E12000005,West Midlands,148
"2020-05-22",region,E12000005,West Midlands,196
"2020-05-22",region,E12000009,South West,82
"2020-05-21",region,E12000005,West Midlands,224
"2020-05-20",region,E12000005,West Midlands,254
"2020-05-21",region,E12000009,South West,87
"2020-05-19",region,E12000005,West Midlands,279
"2020-05-18",region,E12000005,West Midlands,208
"2020-05-20",region,E12000009,South West,137
"2020-05-17",region,E12000005,West Midlands,172
"2020-05-16",region,E12000005,West Midlands,175
"2020-05-19",region,E12000009,South West,108
"2020-05-18",region,E12000009,South West,119
"2020-05-17",region,E12000009,South West,97
"2020-05-16",region,E12000009,South West,92
"2020-05-15",region,E12000005,West Midlands,266
"2020-05-14",region,E12000005,West Midlands,257
"2020-10-09",region,E12000004,East Midlands,1439
"2020-05-13",region,E12000005,West Midlands,244
"2020-05-15",region,E12000009,South West,104
"2020-05-14",region,E12000009,South West,94
"2020-05-13",region,E12000009,South West,177
"2020-05-12",region,E12000005,West Midlands,309
"2020-05-11",region,E12000005,West Midlands,250
"2020-10-08",region,E12000004,East Midlands,1935
"2020-10-07",region,E12000004,East Midlands,1701
"2020-05-10",region,E12000005,West Midlands,218
"2020-05-09",region,E12000005,West Midlands,163
"2020-05-08",region,E12000005,West Midlands,341
"2020-05-12",region,E12000009,South West,178
"2020-05-11",region,E12000009,South West,254
"2020-05-10",region,E12000009,South West,134
"2020-05-09",region,E12000009,South West,107
"2020-05-08",region,E12000009,South West,178
"2020-05-07",region,E12000009,South West,180
"2020-05-07",region,E12000005,West Midlands,369
"2020-05-06",region,E12000005,West Midlands,314
"2020-05-05",region,E12000005,West Midlands,318
"2020-05-06",region,E12000009,South West,200
"2020-10-06",region,E12000004,East Midlands,1502
"2020-05-05",region,E12000009,South West,172
"2020-05-04",region,E12000009,South West,165
"2020-05-04",region,E12000005,West Midlands,237
"2020-05-03",region,E12000005,West Midlands,297
"2020-05-02",region,E12000005,West Midlands,319
"2020-05-01",region,E12000005,West Midlands,471
"2020-04-30",region,E12000005,West Midlands,451
"2020-10-05",region,E12000004,East Midlands,1568
"2020-10-04",region,E12000004,East Midlands,1158
"2020-10-03",region,E12000004,East Midlands,1019
"2020-10-02",region,E12000004,East Midlands,1200
"2020-10-01",region,E12000004,East Midlands,1046
"2020-09-30",region,E12000004,East Midlands,871
"2020-09-29",region,E12000004,East Midlands,604
"2020-09-28",region,E12000004,East Midlands,561
"2020-09-27",region,E12000004,East Midlands,396
"2020-09-26",region,E12000004,East Midlands,323
"2020-09-25",region,E12000004,East Midlands,327
"2020-04-29",region,E12000005,West Midlands,441
"2020-04-28",region,E12000005,West Midlands,375
"2020-04-27",region,E12000005,West Midlands,418
"2020-04-26",region,E12000005,West Midlands,316
"2020-04-25",region,E12000005,West Midlands,386
"2020-04-24",region,E12000005,West Midlands,482
"2020-04-23",region,E12000005,West Midlands,551
"2020-04-22",region,E12000005,West Midlands,579
"2020-04-21",region,E12000005,West Midlands,493
"2020-05-03",region,E12000009,South West,176
"2020-05-02",region,E12000009,South West,208
"2020-09-24",region,E12000004,East Midlands,334
"2020-09-23",region,E12000004,East Midlands,296
"2020-09-22",region,E12000004,East Midlands,269
"2020-09-21",region,E12000004,East Midlands,292
"2020-09-20",region,E12000004,East Midlands,265
"2020-09-19",region,E12000004,East Midlands,248
"2020-09-18",region,E12000004,East Midlands,259
"2020-04-20",region,E12000005,West Midlands,402
"2020-09-17",region,E12000004,East Midlands,252
"2020-09-16",region,E12000004,East Midlands,243
"2020-04-19",region,E12000005,West Midlands,340
"2020-05-01",region,E12000009,South West,265
"2020-04-18",region,E12000005,West Midlands,548
"2020-04-17",region,E12000005,West Midlands,445
"2020-09-15",region,E12000004,East Midlands,206
"2020-04-30",region,E12000009,South West,245
"2020-09-14",region,E12000004,East Midlands,199
"2020-04-16",region,E12000005,West Midlands,511
"2020-04-15",region,E12000005,West Midlands,387
"2020-04-29",region,E12000009,South West,348
"2020-04-14",region,E12000005,West Midlands,322
"2020-04-28",region,E12000009,South West,276
"2020-04-13",region,E12000005,West Midlands,279
"2020-04-12",region,E12000005,West Midlands,239
"2020-04-11",region,E12000005,West Midlands,253
"2020-04-10",region,E12000005,West Midlands,362
"2020-04-09",region,E12000005,West Midlands,345
"2020-04-08",region,E12000005,West Midlands,361
"2020-04-07",region,E12000005,West Midlands,386
"2020-04-06",region,E12000005,West Midlands,360
"2020-04-05",region,E12000005,West Midlands,290
"2020-04-04",region,E12000005,West Midlands,345
"2020-04-27",region,E12000009,South West,321
"2020-04-03",region,E12000005,West Midlands,372
"2020-09-13",region,E12000004,East Midlands,123
"2020-04-02",region,E12000005,West Midlands,449
"2020-09-12",region,E12000004,East Midlands,141
"2020-09-11",region,E12000004,East Midlands,218
"2020-09-10",region,E12000004,East Midlands,207
"2020-09-09",region,E12000004,East Midlands,252
"2020-09-08",region,E12000004,East Midlands,311
"2020-04-01",region,E12000005,West Midlands,409
"2020-03-31",region,E12000005,West Midlands,414
"2020-09-07",region,E12000004,East Midlands,343
"2020-04-26",region,E12000009,South West,254
"2020-04-25",region,E12000009,South West,200
"2020-04-24",region,E12000009,South West,250
"2020-04-23",region,E12000009,South West,281
"2020-04-22",region,E12000009,South West,286
"2020-03-30",region,E12000005,West Midlands,431
"2020-03-29",region,E12000005,West Midlands,366
"2020-03-28",region,E12000005,West Midlands,323
"2020-03-27",region,E12000005,West Midlands,279
"2020-03-26",region,E12000005,West Midlands,314
"2020-04-21",region,E12000009,South West,228
"2020-04-20",region,E12000009,South West,184
"2020-04-19",region,E12000009,South West,201
"2020-04-18",region,E12000009,South West,167
"2020-04-17",region,E12000009,South West,239
"2020-04-16",region,E12000009,South West,262
"2020-04-15",region,E12000009,South West,211
"2020-04-14",region,E12000009,South West,185
"2020-04-13",region,E12000009,South West,194
"2020-04-12",region,E12000009,South West,179
"2020-03-25",region,E12000005,West Midlands,240
"2020-04-11",region,E12000009,South West,172
"2020-09-06",region,E12000004,East Midlands,135
"2020-03-24",region,E12000005,West Midlands,250
"2020-03-23",region,E12000005,West Midlands,240
"2020-03-22",region,E12000005,West Midlands,111
"2020-09-05",region,E12000004,East Midlands,166
"2020-03-21",region,E12000005,West Midlands,125
"2020-09-04",region,E12000004,East Midlands,182
"2020-09-03",region,E12000004,East Midlands,234
"2020-09-02",region,E12000004,East Midlands,244
"2020-04-10",region,E12000009,South West,234
"2020-04-09",region,E12000009,South West,246
"2020-03-20",region,E12000005,West Midlands,151
"2020-03-19",region,E12000005,West Midlands,123
"2020-09-01",region,E12000004,East Midlands,158
"2020-08-31",region,E12000004,East Midlands,87
"2020-03-18",region,E12000005,West Midlands,99
"2020-04-08",region,E12000009,South West,237
"2020-03-17",region,E12000005,West Midlands,69
"2020-04-07",region,E12000009,South West,212
"2020-04-06",region,E12000009,South West,185
"2020-04-05",region,E12000009,South West,153
"2020-08-30",region,E12000004,East Midlands,61
"2020-08-29",region,E12000004,East Midlands,48
"2020-04-04",region,E12000009,South West,174
"2020-04-03",region,E12000009,South West,191
"2020-03-16",region,E12000005,West Midlands,56
"2020-08-28",region,E12000004,East Midlands,95
"2020-03-15",region,E12000005,West Midlands,44
"2020-04-02",region,E12000009,South West,183
"2020-08-27",region,E12000004,East Midlands,83
"2020-03-14",region,E12000005,West Midlands,31
"2020-03-13",region,E12000005,West Midlands,40
"2020-03-12",region,E12000005,West Midlands,47
"2020-03-11",region,E12000005,West Midlands,29
"2020-03-10",region,E12000005,West Midlands,17
"2020-03-09",region,E12000005,West Midlands,8
"2020-08-26",region,E12000004,East Midlands,91
"2020-08-25",region,E12000004,East Midlands,73
"2020-04-01",region,E12000009,South West,183
"2020-03-08",region,E12000005,West Midlands,4
"2020-03-31",region,E12000009,South West,142
"2020-03-07",region,E12000005,West Midlands,6
"2020-08-24",region,E12000004,East Midlands,88
"2020-08-23",region,E12000004,East Midlands,52
"2020-08-22",region,E12000004,East Midlands,49
"2020-08-21",region,E12000004,East Midlands,101
"2020-08-20",region,E12000004,East Midlands,100
"2020-08-19",region,E12000004,East Midlands,101
"2020-08-18",region,E12000004,East Midlands,77
"2020-03-06",region,E12000005,West Midlands,2
"2020-08-17",region,E12000004,East Midlands,138
"2020-03-05",region,E12000005,West Midlands,6
"2020-08-16",region,E12000004,East Midlands,58
"2020-03-04",region,E12000005,West Midlands,3
"2020-03-30",region,E12000009,South West,164
"2020-08-15",region,E12000004,East Midlands,55
"2020-08-14",region,E12000004,East Midlands,87
"2020-03-03",region,E12000005,West Midlands,1
"2020-03-29",region,E12000009,South West,101
"2020-03-02",region,E12000005,West Midlands,4
"2020-08-13",region,E12000004,East Midlands,109
"2020-03-28",region,E12000009,South West,102
"2020-03-01",region,E12000005,West Midlands,2
"2020-03-27",region,E12000009,South West,128
"2020-02-29",region,E12000005,West Midlands,0
"2020-03-26",region,E12000009,South West,119
"2020-03-25",region,E12000009,South West,104
"2020-03-24",region,E12000009,South West,68
"2020-03-23",region,E12000009,South West,62
"2020-03-22",region,E12000009,South West,44
"2020-02-28",region,E12000005,West Midlands,0
"2020-02-27",region,E12000005,West Midlands,0
"2020-02-26",region,E12000005,West Midlands,0
"2020-02-25",region,E12000005,West Midlands,0
"2020-02-24",region,E12000005,West Midlands,0
"2020-02-23",region,E12000005,West Midlands,0
"2020-02-22",region,E12000005,West Midlands,1
"2020-03-21",region,E12000009,South West,42
"2020-03-20",region,E12000009,South West,43
"2020-08-12",region,E12000004,East Midlands,119
"2020-08-11",region,E12000004,East Midlands,176
"2020-03-19",region,E12000009,South West,21
"2020-03-18",region,E12000009,South West,44
"2020-03-17",region,E12000009,South West,21
"2020-03-16",region,E12000009,South West,18
"2020-03-15",region,E12000009,South West,17
"2020-03-14",region,E12000009,South West,10
"2020-03-13",region,E12000009,South West,30
"2020-08-10",region,E12000004,East Midlands,211
"2020-03-12",region,E12000009,South West,18
"2020-03-11",region,E12000009,South West,14
"2020-03-10",region,E12000009,South West,11
"2020-03-09",region,E12000009,South West,5
"2020-03-08",region,E12000009,South West,3
"2020-08-09",region,E12000004,East Midlands,72
"2020-08-08",region,E12000004,East Midlands,74
"2020-08-07",region,E12000004,East Midlands,92
"2020-03-07",region,E12000009,South West,5
"2020-03-06",region,E12000009,South West,11
"2020-03-05",region,E12000009,South West,3
"2020-08-06",region,E12000004,East Midlands,113
"2020-08-05",region,E12000004,East Midlands,114
"2020-03-04",region,E12000009,South West,6
"2020-03-03",region,E12000009,South West,10
"2020-08-04",region,E12000004,East Midlands,88
"2020-08-03",region,E12000004,East Midlands,108
"2020-08-02",region,E12000004,East Midlands,54
"2020-03-02",region,E12000009,South West,8
"2020-08-01",region,E12000004,East Midlands,69
"2020-07-31",region,E12000004,East Midlands,75
"2020-07-30",region,E12000004,East Midlands,111
"2020-07-29",region,E12000004,East Midlands,108
"2020-07-28",region,E12000004,East Midlands,77
"2020-07-27",region,E12000004,East Midlands,92
"2020-07-26",region,E12000004,East Midlands,38
"2020-07-25",region,E12000004,East Midlands,44
"2020-03-01",region,E12000009,South West,3
"2020-07-24",region,E12000004,East Midlands,83
"2020-07-23",region,E12000004,East Midlands,94
"2020-07-22",region,E12000004,East Midlands,88
"2020-07-21",region,E12000004,East Midlands,68
"2020-07-20",region,E12000004,East Midlands,82
"2020-07-19",region,E12000004,East Midlands,48
"2020-07-18",region,E12000004,East Midlands,63
"2020-07-17",region,E12000004,East Midlands,80
"2020-02-29",region,E12000009,South West,0
"2020-07-16",region,E12000004,East Midlands,92
"2020-07-15",region,E12000004,East Midlands,112
"2020-02-28",region,E12000009,South West,0
"2020-02-27",region,E12000009,South West,1
"2020-02-26",region,E12000009,South West,1
"2020-07-14",region,E12000004,East Midlands,89
"2020-07-13",region,E12000004,East Midlands,104
"2020-07-12",region,E12000004,East Midlands,46
"2020-07-11",region,E12000004,East Midlands,94
"2020-07-10",region,E12000004,East Midlands,98
"2020-07-09",region,E12000004,East Midlands,94
"2020-07-08",region,E12000004,East Midlands,110
"2020-07-07",region,E12000004,East Midlands,108
"2020-07-06",region,E12000004,East Midlands,139
"2020-07-05",region,E12000004,East Midlands,127
"2020-07-04",region,E12000004,East Midlands,84
"2020-07-03",region,E12000004,East Midlands,108
"2020-07-02",region,E12000004,East Midlands,105
"2020-07-01",region,E12000004,East Midlands,120
"2020-06-30",region,E12000004,East Midlands,129
"2020-06-29",region,E12000004,East Midlands,129
"2020-06-28",region,E12000004,East Midlands,78
"2020-06-27",region,E12000004,East Midlands,87
"2020-06-26",region,E12000004,East Midlands,114
"2020-06-25",region,E12000004,East Midlands,126
"2020-06-24",region,E12000004,East Midlands,173
"2020-06-23",region,E12000004,East Midlands,170
"2020-06-22",region,E12000004,East Midlands,177
"2020-06-21",region,E12000004,East Midlands,131
"2020-06-20",region,E12000004,East Midlands,145
"2020-06-19",region,E12000004,East Midlands,153
"2020-06-18",region,E12000004,East Midlands,169
"2020-06-17",region,E12000004,East Midlands,164
"2020-06-16",region,E12000004,East Midlands,161
"2020-06-15",region,E12000004,East Midlands,165
"2020-06-14",region,E12000004,East Midlands,144
"2020-06-13",region,E12000004,East Midlands,132
"2020-06-12",region,E12000004,East Midlands,173
"2020-06-11",region,E12000004,East Midlands,182
"2020-06-10",region,E12000004,East Midlands,166
"2020-06-09",region,E12000004,East Midlands,177
"2020-06-08",region,E12000004,East Midlands,174
"2020-06-07",region,E12000004,East Midlands,127
"2020-06-06",region,E12000004,East Midlands,105
"2020-06-05",region,E12000004,East Midlands,155
"2020-06-04",region,E12000004,East Midlands,143
"2020-06-03",region,E12000004,East Midlands,174
"2020-06-02",region,E12000004,East Midlands,218
"2020-06-01",region,E12000004,East Midlands,217
"2020-05-31",region,E12000004,East Midlands,149
"2020-05-30",region,E12000004,East Midlands,139
"2020-05-29",region,E12000004,East Midlands,170
"2020-05-28",region,E12000004,East Midlands,191
"2020-05-27",region,E12000004,East Midlands,197
"2020-05-26",region,E12000004,East Midlands,160
"2020-05-25",region,E12000004,East Midlands,192
"2020-05-24",region,E12000004,East Midlands,145
"2020-05-23",region,E12000004,East Midlands,164
"2020-05-22",region,E12000004,East Midlands,240
"2020-05-20",region,E12000004,East Midlands,274
"2020-05-19",region,E12000004,East Midlands,293
"2020-05-18",region,E12000004,East Midlands,271
"2020-05-17",region,E12000004,East Midlands,203
"2020-05-16",region,E12000004,East Midlands,256
"2020-05-15",region,E12000004,East Midlands,252
"2020-05-14",region,E12000004,East Midlands,226
"2020-05-13",region,E12000004,East Midlands,298
"2020-05-12",region,E12000004,East Midlands,322
"2020-05-11",region,E12000004,East Midlands,307
"2020-05-10",region,E12000004,East Midlands,199
"2020-05-09",region,E12000004,East Midlands,176
"2020-05-08",region,E12000004,East Midlands,268
"2020-05-07",region,E12000004,East Midlands,312
"2020-05-06",region,E12000004,East Midlands,334
"2020-05-05",region,E12000004,East Midlands,284
"2020-05-04",region,E12000004,East Midlands,235
"2020-05-03",region,E12000004,East Midlands,169
"2020-05-02",region,E12000004,East Midlands,198
"2020-05-01",region,E12000004,East Midlands,294
"2020-04-30",region,E12000004,East Midlands,294
"2020-04-29",region,E12000004,East Midlands,378
"2020-04-28",region,E12000004,East Midlands,272
"2020-04-27",region,E12000004,East Midlands,319
"2020-04-26",region,E12000004,East Midlands,242
"2020-04-25",region,E12000004,East Midlands,246
"2020-04-24",region,E12000004,East Midlands,298
"2020-04-23",region,E12000004,East Midlands,269
"2020-04-22",region,E12000004,East Midlands,334
"2020-04-21",region,E12000004,East Midlands,219
"2020-04-20",region,E12000004,East Midlands,187
"2020-04-19",region,E12000004,East Midlands,246
"2020-04-18",region,E12000004,East Midlands,195
"2020-04-17",region,E12000004,East Midlands,255
"2020-04-16",region,E12000004,East Midlands,267
"2020-04-15",region,E12000004,East Midlands,217
